168.08	111.64	87.31	103.08
169.14	131.04	87.31	103.00
170.17	138.27	88.53	102.43
171.19	119.29	88.56	102.47
172.21	136.21	88.53	102.43
173.24	147.31	88.53	102.54
174.26	59.22	88.60	103.42
175.28	18.56	88.56	103.65
176.29	25.19	88.49	103.73
177.30	20.45	88.53	103.76
178.31	77.39	88.56	103.84
179.32	26.33	88.56	104.03
180.33	20.86	88.56	104.34
181.33	45.34	88.53	104.37
182.34	38.55	88.56	104.41
183.34	36.54	88.53	104.26
184.35	29.64	88.56	104.18
185.35	32.15	88.56	103.99
186.35	37.21	88.56	103.08
187.35	27.53	88.56	103.65
188.39	25.02	88.56	104.18
189.42	29.25	88.53	104.49
190.45	26.20	88.56	104.91
191.48	43.81	88.49	104.60
192.50	48.00	88.60	105.18
193.53	36.61	88.60	105.48
194.56	44.01	88.53	105.71
195.58	56.82	88.56	105.48
196.61	40.54	88.56	105.94
197.63	44.95	88.56	106.24
198.65	43.83	88.56	106.17
199.67	39.98	88.60	106.36
200.69	50.34	88.53	106.40
201.71	61.18	88.60	105.79
202.73	35.95	88.60	106.47
203.74	54.68	88.64	106.66
204.76	76.25	88.60	106.82
205.77	48.11	88.60	106.59
207.79	48.06	88.64	106.51
209.80	63.88	88.64	106.09
211.81	34.07	88.68	105.98
213.82	31.91	88.60	102.96
215.83	62.72	88.68	106.01
217.84	72.68	88.68	106.70
220.91	92.99	88.68	106.62
223.00	80.00	88.98	107.39
225.00	70.00	88.98	107.39
226.02	74.07	89.17	108.11
227.03	81.00	89.14	108.46
228.04	19.15	89.25	107.46
231.00	89.15	89.21	107.58
233.00	70.00	89.17	109.22
235.00	50.66	89.17	109.18
237.03	80.00	89.25	109.41
239.06	82.48	89.21	109.41
241.09	97.57	89.21	109.71
243.12	26.65	89.25	107.62
245.14	15.09	89.25	106.93
247.17	23.20	89.33	107.04
248.19	85.55	89.25	108.72
249.21	83.51	89.33	108.95
250.23	83.43	89.29	108.57
251.24	81.44	89.33	107.81
252.26	45.74	89.37	108.00
253.27	67.64	89.37	108.19
254.28	52.88	89.33	108.61
255.29	57.86	89.37	108.53
256.30	58.38	89.33	108.68
256.30	58.38	89.33	108.68
257.31	37.79	89.52	107.88
258.33	59.07	89.52	109.56
259.35	71.74	89.48	110.10
260.36	73.11	89.56	110.44
261.38	58.90	89.52	110.52
262.39	51.32	89.52	110.82
263.40	47.34	89.56	111.05
264.41	33.72	89.52	111.32
265.42	40.42	89.52	111.39
266.43	51.19	89.56	111.55
267.44	60.52	89.52	111.62
268.45	58.51	89.56	111.43
269.45	54.91	89.56	111.51
270.46	46.42	89.59	111.43
271.46	45.79	89.56	111.16
272.47	37.65	89.59	111.32
273.47	45.13	89.59	111.28
274.47	53.04	89.59	111.13
275.47	65.52	89.63	111.09
276.51	66.67	89.59	110.71
277.54	50.86	89.56	110.29
278.57	42.62	89.63	110.52
279.60	50.07	89.67	110.71
280.62	48.70	89.63	110.94
281.65	38.52	89.63	111.24
282.68	31.56	89.63	110.67
283.70	36.15	89.59	110.86
284.72	34.71	89.67	111.05
285.75	45.42	89.67	111.05
286.77	35.72	89.67	111.09
287.79	37.89	89.67	111.05
288.81	22.85	90.01	114.71
289.82	41.80	90.01	114.75
290.82	50.44	90.01	115.13
291.83	54.94	90.05	115.02
292.83	62.92	90.01	115.17
293.84	44.50	90.05	115.55
294.84	40.56	90.01	115.78
295.84	37.55	90.01	115.82
296.86	36.18	90.05	115.97
296.86	36.18	90.05	115.97
297.88	25.59	90.05	115.93
298.91	19.27	90.09	114.22
299.92	22.82	90.13	113.91
300.94	21.28	90.13	113.87
301.96	22.19	90.13	113.99
302.97	21.75	90.13	113.83
303.98	18.16	90.24	114.25
304.99	14.87	90.20	114.64
306.00	22.59	90.20	115.25
307.01	20.40	90.24	115.74
308.02	17.59	90.28	116.35
309.02	23.59	90.28	118.03
310.02	41.98	90.32	118.18
311.02	40.97	90.28	117.95
312.04	29.03	90.36	117.99
313.06	25.04	90.36	118.14
314.08	15.69	90.32	117.69
318.00	30.00	88.37	117.57
319.03	33.27	90.66	119.48
320.05	53.34	90.62	119.44
321.07	58.34	90.62	119.40
322.09	60.17	90.66	119.17
323.11	51.62	90.62	119.10
324.12	54.61	90.66	118.91
325.14	56.23	90.62	118.98
326.15	57.03	90.62	119.63
327.16	58.77	90.70	119.44
328.18	48.51	90.74	118.98
329.18	36.70	90.62	118.30
330.19	23.11	90.74	118.72
331.20	55.74	90.74	118.83
332.20	72.36	90.66	119.14
333.21	53.92	90.74	119.36
334.21	69.38	90.70	119.10
335.21	63.20	90.70	119.75
336.24	60.52	90.74	119.71
337.26	63.56	90.70	118.37
338.28	57.52	90.74	117.92
339.30	59.28	90.74	117.53
340.32	60.16	90.78	117.34
341.34	59.11	90.74	117.27
342.36	62.00	90.78	117.11
343.37	55.37	90.81	116.89
344.39	61.83	90.78	116.69
345.40	58.76	90.78	116.54
346.41	56.83	90.81	116.47
347.42	58.57	90.81	116.50
348.42	60.44	90.89	116.54
349.43	59.36	90.85	116.16
350.44	40.00	93.90	105.14
351.45	37.58	93.90	104.83
352.45	63.50	93.94	104.87
353.46	11.57	94.06	105.40
354.48	32.56	94.17	105.90
355.50	37.75	94.21	106.36
356.52	21.08	94.21	107.96
357.53	27.34	94.21	108.38
358.55	27.71	94.25	108.49
359.57	20.38	94.17	108.19
360.58	16.73	94.21	107.69
361.59	24.61	94.29	108.00
362.60	22.73	94.29	108.27
363.61	24.83	94.32	108.38
364.62	30.46	94.36	108.46
365.62	24.46	94.40	108.57
366.63	27.78	94.44	108.61
367.63	29.82	94.44	108.68
368.63	25.37	94.44	108.57
369.65	31.56	94.44	108.53
370.68	35.79	94.44	108.49
371.70	45.45	94.48	108.46
372.72	41.69	94.48	108.42
373.74	60.10	94.51	108.38
374.76	40.59	94.55	108.34
375.78	37.24	94.55	108.30
376.79	35.77	94.59	108.30
377.80	42.41	94.59	108.30
378.82	54.37	94.55	108.30
385.01	20.00	94.90	113.38
386.01	16.09	94.90	113.68
387.00	25.73	94.93	113.83
388.02	26.02	94.90	113.72
389.02	23.36	94.93	113.68
390.00	31.00	95.01	113.61
391.02	21.75	94.93	113.49
392.03	18.50	95.01	113.26
393.04	25.29	95.01	112.88
394.05	38.24	95.01	112.42
395.06	30.22	95.05	111.58
396.07	27.06	95.12	111.01
397.07	25.31	95.09	111.20
398.08	37.65	95.05	111.55
399.08	40.86	95.09	111.93
400.08	27.70	95.12	112.69
401.11	38.46	95.12	113.57
402.13	25.60	95.20	114.52
403.15	28.08	95.12	115.40
404.17	16.41	95.20	117.34
405.19	28.01	95.24	117.57
406.21	40.71	95.24	118.41
407.23	21.49	95.28	118.56
408.24	24.99	95.32	118.56
409.25	21.42	95.32	120.39
410.26	22.60	95.32	121.62
411.27	24.07	95.35	121.88
412.28	22.39	95.35	122.26
413.29	26.38	95.43	122.49
414.29	15.33	95.43	122.84
416.44	14.52	95.39	122.65
417.45	14.42	95.54	122.61
418.45	19.44	95.58	121.12
419.45	24.73	95.58	120.05
420.45	35.35	95.54	119.90
421.48	15.20	95.62	120.70
422.51	13.56	95.62	120.78
423.53	18.40	95.70	121.16
424.55	23.34	95.66	120.81
425.57	29.79	95.74	120.43
426.58	17.32	95.70	119.29
427.60	21.59	95.74	119.14
428.61	19.27	95.77	119.10
429.62	24.22	95.77	119.10
430.62	13.48	95.81	119.21
431.63	10.19	95.96	124.78
432.63	16.12	96.04	124.93
433.63	11.74	96.08	125.66
433.63	11.74	96.08	125.66
434.66	13.44	96.12	123.94
435.68	13.95	96.19	123.29
436.71	9.48	96.19	123.29
437.73	12.80	96.23	122.42
438.74	14.03	96.31	121.81
440.76	27.52	96.27	121.77
442.78	29.74	96.27	121.69
444.00	28.00	96.31	121.73
446.00	29.00	94.78	122.65
448.00	31.00	96.76	119.14
450.02	32.50	96.76	119.52
451.04	29.07	96.76	119.71
452.06	31.85	96.76	119.78
453.07	53.77	96.80	119.63
454.09	57.06	96.80	120.01
455.10	50.65	96.80	120.62
456.11	49.21	96.80	120.70
457.12	38.68	96.88	120.78
458.13	35.59	96.80	119.82
459.14	43.68	96.88	119.48
460.14	50.27	96.88	119.48
461.15	61.26	96.92	119.36
462.15	46.78	96.88	119.44
463.15	18.77	96.92	119.59
464.18	50.59	96.92	119.67
465.20	46.09	96.88	119.63
466.22	19.08	96.99	119.48
467.24	16.94	96.99	123.29
468.26	42.19	96.99	123.90
469.28	51.62	96.99	123.52
470.30	30.50	96.99	124.06
471.31	19.44	96.99	125.32
471.31	19.44	96.99	125.32
472.33	15.49	97.11	125.89
473.34	26.73	97.07	125.70
474.35	34.32	97.15	125.66
475.36	37.84	97.11	125.93
476.37	30.48	97.15	126.38
477.37	18.39	97.15	126.65
478.38	52.40	97.22	126.76
479.39	20.00	97.41	126.50
480.41	19.17	97.38	126.27
481.43	31.68	97.41	125.96
482.45	55.39	97.41	126.15
483.46	37.02	97.49	126.38
484.48	10.00	97.45	126.46
485.49	34.48	97.45	126.31
486.51	61.85	97.45	126.35
487.52	36.08	97.41	126.35
488.53	38.71	97.53	126.23
489.53	24.06	97.49	126.54
490.54	41.70	97.49	127.11
491.55	23.68	97.57	127.22
492.55	20.32	97.57	127.72
493.55	20.99	97.53	128.29
494.55	20.84	97.60	128.44
495.58	26.28	97.64	128.25
496.60	26.54	97.64	128.29
497.62	23.16	97.64	128.06
498.64	20.08	97.64	128.33
499.66	22.93	97.60	128.14
500.68	22.20	97.64	128.06
501.69	29.49	97.68	128.29
502.70	17.72	97.79	128.98
504.71	21.31	97.68	128.94
506.72	22.88	97.79	133.29
508.50	37.48	97.76	133.94
510.51	20.00	98.06	130.39
513.53	26.44	98.06	131.49
515.55	22.02	98.18	132.30
517.57	30.86	98.18	132.75
519.59	24.73	98.18	132.87
521.61	37.94	98.14	132.56
523.62	47.38	98.14	132.26
525.64	32.04	98.18	132.45
527.65	22.39	98.18	132.87
529.66	33.37	98.18	133.33
531.67	31.31	98.18	134.09
533.68	35.26	98.25	133.90
535.68	34.20	98.18	133.82
537.69	24.61	98.18	134.01
538.69	26.35	98.29	133.48
539.71	20.09	98.29	133.86
540.74	29.82	98.37	134.55
541.75	29.92	98.37	134.93
543.38	19.20	98.70	126.15
545.70	22.41	98.74	126.80
547.34	20.77	98.78	126.68
548.74	23.90	98.71   126.65	565.87
549.83	20.75	98.74	126.38
550.31	28.60	98.74	126.20
551.56	27.00	98.78	126.20
552.75	22.24	126.15	586.52
553.17	25.41	98.74	126.11
553.57	23.78	98.74	126.04
554.55	33.30	98.71	125.92
555.23	41.10	98.71	125.84
556.05	49.04	98.71	125.84
557.13	64.70	98.67	125.81
558.34	72.52	98.67	125.81
559.20	51.96	98.59	125.70
559.96	45.60	98.59	125.70
560.78	48.70	98.63	125.73
561.53	45.49	98.67	125.92
562.92	37.58	98.63	126.42
563.52	35.96	98.67	126.84
564.20	45.34	98.67	127.14
565.00	43.68	98.59	127.10
565.70	42.12	98.67	127.07
566.38	40.49	98.67	127.10
567.11	43.58	98.67	127.14
569.75	20.16	98.63	127.11
570.75	60.39	98.60	127.15
571.76	58.33	98.67	127.15
572.77	30.43	97.45	125.85
573.79	26.83	97.41	126.38
574.81	24.01	97.41	127.30
575.83	18.51	97.34	127.60
576.84	19.90	97.45	126.92
577.86	18.85	97.41	127.83
578.87	15.40	97.53	128.60
579.88	15.06	97.68	128.71
580.89	19.16	98.48	128.98
581.90	26.34	98.48	129.55
582.91	20.51	98.48	130.01
583.92	22.51	98.44	129.32
584.92	12.61	98.52	130.88
585.93	19.86	98.52	130.69
586.93	35.03	98.52	130.73
587.93	41.43	98.52	130.88
588.95	40.59	98.56	131.04
589.98	14.02	98.63	129.47
591.00	33.80	98.52	131.57
592.02	45.39	98.48	132.03
593.04	38.64	98.56	131.76
594.06	22.78	98.56	131.91
595.07	15.36	98.52	132.30
596.09	17.41	98.60	132.18
597.10	36.51	98.60	132.26
598.11	35.72	98.60	132.26
599.12	41.35	98.56	132.60
600.13	30.53	98.63	133.29
601.14	32.27	98.60	133.63
602.14	46.45	98.56	133.67
603.01	35.16	132.09	133.40
604.03	35.33	132.09	133.55
605.05	38.59	132.16	133.78
606.07	27.54	132.20	134.51
607.08	41.54	132.20	134.93
608.10	50.76	132.28	135.27
609.11	48.00	132.24	135.04
610.12	46.03	132.35	135.31
611.13	48.42	132.39	135.50
612.14	49.75	132.39	135.50
613.15	49.69	132.43	135.54
614.16	49.59	132.39	135.65
615.16	38.07	132.54	135.65
616.16	46.28	132.58	135.65
617.16	43.46	132.58	135.65
618.16	34.94	131.40	135.92
619.19	44.99	130.10	135.96
620.21	44.40	129.23	135.46
621.24	47.65	128.08	135.96
622.26	44.29	126.36	135.69
623.28	33.95	124.99	136.11
624.29	25.62	123.24	135.50
625.31	26.17	117.82	135.50
626.32	12.46	116.26	134.78
627.34	30.92	115.61	134.39
628.35	30.60	114.88	134.09
629.36	27.34	114.96	133.97
630.37	14.24	116.60	133.10
631.37	21.37	129.53	131.84
632.38	18.09	129.95	133.33
633.39	20.00	130.87	133.97
634.41	19.60	131.36	133.25
635.44	14.97	131.74	133.55
636.46	17.19	132.31	134.01
637.48	19.11	132.54	134.55
638.50	31.35	132.54	134.93
639.52	48.85	132.70	135.08
640.53	50.50	132.70	135.31
641.55	46.23	132.81	135.39
642.56	29.91	132.93	135.50
643.57	17.85	133.08	135.84
644.58	16.54	133.34	136.72
645.59	21.47	133.50	136.80
646.60	17.41	133.65	136.80
647.60	20.58	133.92	137.25
648.61	24.76	134.15	137.41
649.61	23.00	134.37	137.71
650.61	17.86	134.68	138.02
651.64	18.95	135.02	137.64
652.66	15.51	135.25	138.32
653.69	17.88	135.52	137.52
654.71	20.21	135.79	137.25
655.73	16.70	136.01	139.28
656.75	16.90	136.24	139.39
657.77	17.60	136.40	139.54
658.78	16.19	136.66	139.85
659.80	10.83	137.08	140.27
660.81	14.35	137.35	140.23
661.82	15.04	137.50	140.38
662.83	16.00	137.69	140.46
663.84	9.03	137.92	141.22
664.84	11.73	138.11	141.30
665.85	14.81	138.27	141.03
666.86	19.59	119.50	137.98
667.88	21.02	118.81	139.24
668.90	27.62	118.39	137.03
669.92	21.83	117.97	137.83
670.94	18.78	117.29	138.17
671.95	19.33	116.22	138.74
672.97	21.49	115.42	139.12
673.98	19.30	114.77	139.35
674.99	13.39	113.82	139.73
676.00	17.16	113.09	139.92
677.01	16.54	112.52	139.92
678.02	15.30	111.53	139.96
679.02	12.62	110.27	140.57
680.03	15.19	109.47	140.27
681.03	14.80	108.44	140.95
681.03	14.80	108.44	140.95
682.03	9.76	107.14	141.15
683.06	9.85	105.96	141.45
684.08	9.76	104.85	141.60
685.11	9.70	103.48	142.10
686.13	9.94	111.72	142.17
687.15	11.93	105.46	142.48
688.17	13.95	101.65	142.90
689.18	13.93	99.05	143.36
690.20	14.02	97.41	143.13
691.21	14.49	101.65	143.36
692.23	14.08	96.08	143.55
693.24	15.76	95.62	143.82
694.25	15.87	93.75	144.01
695.26	17.71	91.16	144.12
696.26	9.29	87.84	144.46
697.27	11.16	85.47	144.54
698.29	6.86	69.53	143.24
699.31	12.19	69.42	142.29
700.33	11.70	66.67	143.28
701.35	14.34	64.95	144.01
702.37	10.24	63.01	144.39
703.39	10.79	61.44	144.08
704.40	21.51	60.30	144.12
705.41	21.46	58.58	144.16
706.43	26.03	57.44	144.50
707.44	35.00	56.71	144.77
708.45	41.28	56.07	144.81
709.45	27.92	55.15	144.88
710.46	15.81	53.97	144.69
711.47	18.94	53.09	145.46
712.47	19.58	52.21	145.53
713.47	17.20	51.37	145.49
714.47	26.69	50.53	145.76
714.47	26.69	50.53	145.76
715.50	31.55	50.09	145.99
716.52	28.74	50.00	146.07
717.54	24.36	50.00	146.33
718.56	13.92	50.00	146.18
719.58	19.72	50.00	145.76
720.60	25.28	50.00	145.04
721.62	21.91	50.00	144.88
722.63	21.24	50.00	144.65
723.65	20.16	50.00	144.35
724.66	18.19	50.00	144.16
725.67	26.17	50.00	143.74
726.68	33.33	50.00	143.43
727.68	26.08	50.00	143.24
728.69	23.52	50.00	142.98
729.69	18.36	50.00	142.63
729.69	18.36	50.00	142.63
730.72	13.15	50.00	140.95
731.74	18.75	50.00	141.72
732.76	19.32	50.00	142.37
733.77	17.12	50.00	142.82
734.79	17.60	50.00	142.94
735.80	14.81	50.00	143.13
736.81	18.43	50.00	143.09
737.83	23.83	50.00	143.43
738.84	20.11	50.00	143.85
739.84	17.64	50.00	143.93
740.85	19.95	50.00	144.27
741.86	16.55	50.00	143.28
742.86	13.61	50.00	144.39
743.86	12.30	50.00	144.12
744.86	12.48	50.00	144.46
745.89	15.21	50.00	144.65
746.91	13.78	50.00	145.07
747.94	13.86	50.00	145.34
748.96	14.22	50.00	145.68
749.98	15.19	50.00	145.84
751.00	16.02	50.00	145.84
752.01	13.10	50.00	146.14
753.03	16.19	50.00	146.10
754.04	19.13	50.00	143.47
755.05	20.17	50.00	146.60
756.06	17.13	50.00	146.22
757.07	14.79	50.00	146.41
758.08	16.22	50.00	146.60
759.09	18.41	50.00	146.26
760.89	25.33	50.00	146.71
761.13	20.86	109.96	120.51
762.15	19.17	108.97	120.51
763.16	14.90	110.38	123.68
764.17	14.39	110.31	123.64
765.18	15.81	109.96	123.56
766.19	16.74	110.08	123.56
767.20	10.88	110.65	123.52
768.20	11.42	110.19	123.48
769.21	14.18	109.81	123.41
770.21	18.60	109.58	123.41
771.21	15.95	110.34	123.37
772.24	55.95	110.19	123.37
773.26	9.04	110.50	123.29
774.29	17.46	115.80	123.29
775.31	31.97	115.91	123.26
776.33	16.47	114.96	123.26
777.35	53.00	115.80	123.22
778.36	54.63	115.42	123.18
779.38	30.22	115.26	123.18
780.39	67.60	114.85	123.18
781.41	72.88	115.76	123.18
782.42	58.71	115.80	122.15
783.43	55.90	114.81	122.19
784.45	55.77	115.15	125.70
785.48	16.86	115.46	126.15
786.50	20.61	115.46	122.54
787.52	15.41	114.50	121.13
788.54	18.20	115.15	124.44
789.56	15.24	115.26	126.42
790.58	15.53	115.19	125.05
791.60	15.58	115.57	126.84
792.62	15.95	114.46	126.69
793.63	14.60	115.07	126.31
794.64	16.50	115.61	125.85
795.65	14.86	114.43	125.24
796.66	15.60	115.46	124.55
797.67	15.72	114.62	123.90
798.68	14.10	115.68	123.22
799.69	13.82	115.49	122.57
800.69	14.94	114.43	122.00
801.69	12.02	115.72	121.39
802.69	14.42	115.57	120.89
803.72	14.31	115.46	120.36
804.74	21.07	114.92	120.01
805.77	28.34	115.26	119.78
806.79	15.71	114.62	119.40
807.81	18.43	115.53	119.10
808.83	15.59	115.99	118.75
809.85	19.36	115.76	118.53
810.86	27.66	115.23	118.34
811.87	24.50	116.03	118.14
812.89	13.16	115.61	117.76
813.90	13.05	115.46	117.34
814.91	13.31	115.88	117.04
815.91	15.22	127.89	113.68
816.93	10.30	127.09	113.07
817.95	7.90	126.36	112.61
818.97	9.99	126.59	112.35
819.98	14.17	125.98	112.08
821.00	12.14	125.45	111.77
822.01	9.55	125.03	111.51
823.02	11.24	125.98	111.32
824.03	12.98	126.06	111.16
825.04	10.84	124.80	111.01
826.04	12.17	124.42	110.86
827.05	9.49	124.99	110.74
827.05	9.49	124.99	110.74
828.05	12.01	124.15	110.71
829.06	14.28	124.08	110.67
830.06	17.25	124.53	110.67
831.08	19.99	123.66	110.59
832.11	14.94	124.15	110.63
833.13	18.90	123.69	110.52
834.15	15.40	123.66	110.55
835.17	13.67	123.73	110.55
836.19	15.94	122.59	110.52
837.21	13.18	123.54	110.59
838.22	13.86	122.59	110.74
839.24	13.67	122.32	110.94
840.25	16.51	123.16	111.32
841.26	13.49	122.21	111.66
842.27	14.50	122.44	112.00
843.28	15.45	122.32	112.65
844.28	11.32	122.66	112.99
845.29	14.08	121.71	117.15
846.31	16.33	121.98	127.53
847.33	15.65	122.55	130.50
848.35	11.41	122.55	131.38
849.37	13.44	121.67	131.61
850.39	15.34	122.66	131.23
851.40	15.24	121.63	130.73
852.42	16.39	123.01	130.92
853.43	18.52	122.05	131.46
854.44	14.34	121.98	131.88
855.45	11.97	123.05	132.18
856.46	15.52	122.36	131.31
857.46	14.00	122.17	132.26
858.47	14.55	122.09	132.64
859.47	9.98	123.27	132.91
860.48	11.50	123.66	133.06
861.48	11.83	123.24	133.40
862.50	13.85	123.66	133.36
863.53	11.68	123.24	133.75
864.55	10.24	122.59	133.78
865.57	8.68	123.12	133.97
866.59	10.56	123.01	134.28
867.61	9.91	123.05	134.20
868.63	10.74	123.81	134.16
869.64	11.47	124.11	134.43
870.66	12.13	124.19	134.43
871.67	10.39	122.93	134.36
872.68	14.63	124.08	134.58
873.69	9.64	124.08	134.74
874.69	17.26	124.19	134.74
875.70	10.85	124.00	134.89
877.00	10.00	130.03	134.32
878.02	13.40	123.69	132.56
879.04	20.00	123.73	132.91
880.07	18.25	123.20	132.56
881.09	15.67	123.20	132.87
882.11	17.59	123.69	133.17
883.13	17.00	124.08	133.33
884.14	17.54	123.69	133.13
885.16	17.35	123.73	133.52
886.17	14.34	123.05	133.97
887.18	17.62	123.77	134.16
888.20	12.40	123.01	134.16
889.21	17.93	122.97	133.97
890.21	14.77	123.05	134.20
891.22	11.34	123.24	133.97
892.23	14.49	123.69	134.13
893.23	19.01	123.20	134.28
894.23	18.83	123.62	134.32
895.23	7.88	123.50	134.39
896.26	20.22	122.74	134.28
897.28	17.59	122.55	134.24
898.31	19.07	122.78	134.62
899.33	12.74	123.69	134.74
900.35	9.90	123.47	134.81
901.37	12.70	123.20	134.78
902.38	13.24	123.66	134.51
903.40	12.97	122.55	135.42
904.41	9.25	123.12	135.50
905.42	11.13	123.35	135.65
906.43	7.62	123.01	135.69
907.44	10.79	123.54	136.11
908.45	9.20	123.31	136.11
909.46	7.99	122.74	135.92
910.46	9.38	122.78	135.61
911.47	14.33	123.39	135.42
912.49	7.22	122.44	136.26
913.51	5.77	122.28	136.53
914.53	7.20	123.27	136.83
915.55	9.04	123.16	137.22
916.56	9.83	123.12	137.56
917.58	12.17	123.27	137.48
918.59	13.40	123.16	137.83
919.60	13.01	122.55	138.59
920.61	13.60	123.20	138.74
921.62	7.12	122.36	139.28
922.62	10.98	123.08	139.47
923.63	12.96	123.39	139.77
924.63	12.38	122.78	140.00
925.64	15.80	122.55	140.19
926.64	13.60	122.66	140.61
927.66	12.47	122.86	140.88
928.69	12.59	123.35	141.18
929.71	13.40	122.59	141.15
930.73	9.51	123.58	141.60
931.75	10.03	123.58	142.17
932.77	12.31	123.54	141.87
933.78	12.45	123.39	142.56
934.80	13.74	122.97	142.75
935.81	13.27	123.05	142.90
936.83	11.71	123.24	143.32
937.84	13.04	123.66	143.43
938.85	13.82	123.69	143.51
939.85	14.45	123.08	143.89
940.86	14.43	123.69	143.93
941.88	14.00	123.47	144.58
942.91	13.56	124.04	144.39
943.93	15.80	124.19	144.69
944.95	16.94	124.15	144.96
945.97	17.49	123.50	145.07
946.98	16.22	124.53	144.62
948.00	13.98	124.30	145.11
948.00	13.98	124.30	145.11
949.02	16.18	124.65	145.91
950.03	14.95	124.34	145.95
951.04	15.39	124.34	145.42
952.05	15.30	124.27	145.76
953.06	9.18	124.11	146.75
954.07	15.78	123.81	146.87
955.07	11.50	124.57	146.75
956.08	11.60	124.46	146.87
957.08	13.19	123.85	147.21
958.08	12.70	124.46	147.44
959.11	16.54	124.46	147.67
960.13	11.79	124.69	148.13
961.16	15.24	124.65	148.20
962.18	18.05	124.30	147.93
963.20	8.51	123.69	148.54
964.22	12.89	124.50	148.58
965.23	18.33	123.89	148.77
966.25	16.86	124.80	148.62
967.26	12.27	124.69	148.93
968.28	12.17	124.95	149.35
969.29	9.00	124.30	149.73
970.30	8.54	124.95	149.88
971.30	9.04	124.65	149.54
972.31	14.99	124.84	149.73
973.32	17.59	124.27	150.11
974.34	7.54	125.45	149.50
975.39	9.15	125.60	149.88
976.41	9.04	124.61	149.84
977.43	9.14	124.65	150.49
978.44	8.89	125.30	150.68
979.46	9.90	124.57	150.91
980.47	9.28	125.49	150.76
981.49	11.89	125.72	150.22
982.50	13.71	145.74	151.33
983.51	9.82	146.58	151.56
984.52	8.26	146.96	151.06
985.53	8.95	147.80	151.25
986.53	8.33	148.14	151.63
987.54	7.98	147.50	151.56
988.54	8.82	148.34	151.63
989.54	10.55	148.37	151.98
990.54	11.56	147.69	152.09
991.57	10.61	147.80	152.17
992.59	11.46	148.30	152.05
993.61	12.32	148.56	152.02
994.64	12.01	147.57	152.24
995.65	12.04	148.18	152.28
996.67	10.66	147.65	152.63
997.69	8.48	148.14	152.63
998.70	10.78	147.15	152.17
999.72	9.29	147.92	152.63
1000.73	8.64	147.31	152.44
1001.74	8.14	146.81	152.66
1002.75	9.82	147.84	152.66
1003.75	10.30	147.19	152.51
1004.76	11.54	147.19	151.63
1005.77	6.22	147.61	152.09
1006.79	10.64	147.69	152.51
1007.80	9.34	147.53	152.97
1008.82	10.05	146.77	153.24
1009.83	9.70	147.57	153.54
1010.85	10.17	146.96	153.69
1011.86	8.89	147.46	154.23
1012.87	11.89	147.31	154.27
1013.88	8.75	146.73	154.72
